INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,BAJAJFINSV,31/05/2018,00005400.00,CE      ,00000174.95,00000174.95,00000150.00,00000150.00,000000000002000,              500,              004,              003,        2778118.75,          78118.75
OPTSTK    ,BAJAJFINSV,31/05/2018,00005400.00,PE      ,00000150.00,00000150.00,00000150.00,00000150.00,000000000001375,              375,              003,              002,        2081250.00,          56250.00
OPTSTK    ,BAJAJFINSV,31/05/2018,00005450.00,CE      ,00000124.00,00000124.00,00000113.75,00000121.45,000000000000500,              500,              004,              003,        2785718.75,          60718.75
OPTSTK    ,BAJAJFINSV,31/05/2018,00005450.00,PE      ,00000200.00,00000200.00,00000200.00,00000200.00,000000000000625,              125,              001,              001,         706250.00,          25000.00
OPTSTK    ,BAJAJFINSV,31/05/2018,00005500.00,CE      ,00000130.00,00000131.85,00000102.50,00000102.50,000000000004000,              875,              007,              004,        4920250.00,         107750.00
OPTSTK    ,BAJAJFINSV,31/05/2018,00005600.00,CE      ,00000096.00,00000096.00,00000090.00,00000092.20,000000000003875,              750,              006,              004,        4269350.00,          69350.00
OPTSTK    ,BAJAJFINSV,31/05/2018,00005700.00,CE      ,00000059.20,00000059.20,00000059.20,00000059.20,000000000011625,              125,              001,              001,         719900.00,           7400.00
OPTSTK    ,BAJAJFINSV,31/05/2018,00005800.00,CE      ,00000040.00,00000040.00,00000040.00,00000040.00,000000000001125,              250,              002,              002,        1460000.00,          10000.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001700.00,PE      ,00000008.15,00000008.15,00000008.15,00000008.15,000000000017000,              500,              001,              001,         854075.00,           4075.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001750.00,PE      ,00000013.80,00000017.00,00000013.80,00000016.25,000000000021500,             4500,              009,              008,        7946600.00,          71600.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001800.00,CE      ,00000100.50,00000104.60,00000096.45,00000096.45,000000000009000,             5000,              010,              009,        9508725.00,         508725.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001800.00,PE      ,00000027.15,00000029.95,00000021.90,00000028.80,000000000050000,            34500,              069,              067,       63038375.00,         938375.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001850.00,CE      ,00000083.55,00000083.55,00000064.90,00000064.90,000000000014000,             9000,              018,              017,       17308575.00,         658575.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001850.00,PE      ,00000043.00,00000050.25,00000037.25,00000047.20,000000000050500,            86000,              172,              147,      162962725.00,        3862725.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001900.00,CE      ,00000055.25,00000061.50,00000042.90,00000044.30,000000000071500,           169500,              339,              321,      330542575.00,        8492575.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001900.00,PE      ,00000065.70,00000074.00,00000057.80,00000073.35,000000000042500,            13500,              027,              025,       26514950.00,         864950.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001950.00,CE      ,00000033.00,00000040.20,00000027.00,00000028.05,000000000128000,           102000,              204,              198,      202244575.00,        3344575.00
OPTSTK    ,BAJFINANCE,31/05/2018,00001950.00,PE      ,00000087.65,00000087.65,00000087.65,00000087.65,000000000039500,             2000,              004,              004,        4075300.00,         175300.00
OPTSTK    ,BAJFINANCE,31/05/2018,00002000.00,CE      ,00000020.00,00000025.00,00000016.25,00000017.20,000000000134500,           135500,              271,              235,      273726450.00,        2726450.00
OPTSTK    ,BAJFINANCE,31/05/2018,00002000.00,PE      ,00000120.10,00000130.00,00000120.00,00000130.00,000000000017000,             2000,              004,              004,        4245100.00,         245100.00
OPTSTK    ,BAJFINANCE,31/05/2018,00002050.00,CE      ,00000012.00,00000015.30,00000009.85,00000010.00,000000000049500,            21500,              043,              039,       44340075.00,         265075.00
OPTSTK    ,BAJFINANCE,31/05/2018,00002100.00,CE      ,00000008.10,00000008.20,00000006.00,00000006.20,000000000063000,            26500,              053,              044,       55827925.00,         177925.00
OPTSTK    ,BAJFINANCE,31/05/2018,00002150.00,CE      ,00000004.30,00000004.40,00000004.30,00000004.40,000000000012500,             1000,              002,              002,        2154350.00,           4350.00
OPTSTK    ,BAJFINANCE,31/05/2018,00002200.00,CE      ,00000002.00,00000002.00,00000002.00,00000002.00,000000000012500,              500,              001,              001,        1101000.00,           1000.00
OPTSTK    ,BALKRISIND,31/05/2018,00001260.00,CE      ,00000038.00,00000038.00,00000038.00,00000038.00,000000000005600,              800,              001,              001,        1038400.00,          30400.00
OPTSTK    ,BALKRISIND,31/05/2018,00001280.00,CE      ,00000035.50,00000035.50,00000035.50,00000035.50,000000000003200,              800,              001,              001,        1052400.00,          28400.00
OPTSTK    ,BALKRISIND,31/05/2018,00001300.00,CE      ,00000028.00,00000030.00,00000026.00,00000027.00,000000000047200,             8800,              011,              011,       11685840.00,         245840.00
OPTSTK    ,BALKRISIND,31/05/2018,00001320.00,CE      ,00000019.90,00000020.00,00000019.90,00000020.00,000000000012800,             1600,              002,              002,        2143920.00,          31920.00
OPTSTK    ,BALKRISIND,31/05/2018,00001350.00,CE      ,00000013.50,00000014.00,00000013.50,00000014.00,000000000012000,             1600,              002,              002,        2182000.00,          22000.00
OPTSTK    ,BALKRISIND,31/05/2018,00001400.00,CE      ,00000008.00,00000008.00,00000008.00,00000008.00,000000000015200,             1600,              002,              002,        2252800.00,          12800.00
OPTSTK    ,BALKRISIND,31/05/2018,00001460.00,CE      ,00000013.40,00000013.40,00000013.40,00000013.40,000000000000800,              800,              001,              001,        1178720.00,          10720.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000050.00,PE      ,00000000.85,00000000.85,00000000.50,00000000.70,000000000077000,            73500,              021,              019,        3719625.00,          44625.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000055.00,PE      ,00000001.05,00000001.60,00000000.80,00000001.30,000000000213500,           290500,              083,              070,       16298800.00,         321300.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000060.00,CE      ,00000007.25,00000008.55,00000006.95,00000007.40,000000000028000,            52500,              015,              014,        3560725.00,         410725.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000060.00,PE      ,00000002.30,00000002.75,00000001.60,00000002.50,000000000458500,          1050000,              300,              263,       65425150.00,        2425150.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000065.00,CE      ,00000004.40,00000005.40,00000003.50,00000004.25,000000000259000,           644000,              184,              178,       44713550.00,        2853550.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000065.00,PE      ,00000004.10,00000004.70,00000002.95,00000004.35,000000000210000,           357000,              102,              096,       24581200.00,        1376200.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000070.00,CE      ,00000002.35,00000003.10,00000001.75,00000002.25,000000001162000,          1869000,              534,              487,      135464700.00,        4634700.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000070.00,PE      ,00000007.20,00000007.50,00000005.35,00000007.35,000000000080500,            87500,              025,              025,        6708975.00,         583975.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000075.00,CE      ,00000001.75,00000001.75,00000000.90,00000001.15,000000001137500,          1144500,              327,              266,       87363675.00,        1526175.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000075.00,PE      ,00000009.95,00000009.95,00000009.40,00000009.40,000000000017500,            10500,              003,              003,         889875.00,         102375.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000080.00,CE      ,00000000.70,00000000.90,00000000.45,00000000.60,000000001802500,           917000,              262,              166,       73932775.00,         572775.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000080.00,PE      ,00000014.15,00000014.15,00000013.70,00000013.70,000000000017500,            31500,              009,              006,        2959425.00,         439425.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000085.00,CE      ,00000000.40,00000000.45,00000000.30,00000000.35,000000000574000,           423500,              121,              041,       36150800.00,         153300.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000090.00,CE      ,00000000.50,00000000.50,00000000.15,00000000.25,000000000164500,            80500,              023,              018,        7265125.00,          20125.00
OPTSTK    ,BALRAMCHIN,31/05/2018,00000100.00,CE      ,00000000.15,00000000.15,00000000.15,00000000.15,000000000091000,             3500,              001,              001,         350525.00,            525.00
OPTSTK    ,BANKBARODA,31/05/2018,00000110.00,PE      ,00000000.20,00000000.20,00000000.20,00000000.20,000000000036000,             4000,              001,              001,         440800.00,            800.00
OPTSTK    ,BANKBARODA,31/05/2018,00000115.00,PE      ,00000000.35,00000000.55,00000000.35,00000000.55,000000000128000,            72000,              018,              017,        8312400.00,          32400.00
OPTSTK    ,BANKBARODA,31/05/2018,00000120.00,CE      ,00000025.00,00000025.00,00000025.00,00000025.00,000000000008000,             4000,              001,              001,         580000.00,         100000.00
OPTSTK    ,BANKBARODA,31/05/2018,00000120.00,PE      ,00000000.65,00000000.95,00000000.50,00000000.90,000000000248000,           228000,              057,              054,       27512600.00,         152600.00
OPTSTK    ,BANKBARODA,31/05/2018,00000125.00,PE      ,00000001.15,00000001.60,00000000.90,00000001.55,000000000176000,           200000,              050,              049,       25247200.00,         247200.00
OPTSTK    ,BANKBARODA,31/05/2018,00000130.00,PE      ,00000001.90,00000002.70,00000001.45,00000002.55,000000000748000,           752000,              188,              151,       99467800.00,        1707800.00
OPTSTK    ,BANKBARODA,31/05/2018,00000135.00,CE      ,00000011.55,00000011.55,00000010.00,00000010.00,000000000112000,            32000,              008,              008,        4655200.00,         335200.00
OPTSTK    ,BANKBARODA,31/05/2018,00000135.00,PE      ,00000003.35,00000004.25,00000002.45,00000004.15,000000000412000,           644000,              161,              145,       89214800.00,        2274800.00
OPTSTK    ,BANKBARODA,31/05/2018,00000140.00,CE      ,00000008.95,00000010.75,00000007.00,00000007.40,000000000492000,           816000,              204,              184,      121096400.00,        6856400.00
OPTSTK    ,BANKBARODA,31/05/2018,00000140.00,PE      ,00000004.95,00000006.55,00000003.85,00000006.35,000000001048000,          2072000,              518,              447,      300659200.00,       10579200.00
OPTSTK    ,BANKBARODA,31/05/2018,00000145.00,CE      ,00000006.45,00000007.90,00000004.90,00000005.15,000000000672000,          2720000,              680,              562,      411436800.00,       17036800.00
OPTSTK    ,BANKBARODA,31/05/2018,00000145.00,PE      ,00000007.05,00000009.25,00000005.80,00000009.05,000000000356000,           792000,              198,              195,      120623000.00,        5783000.00
OPTSTK    ,BANKBARODA,31/05/2018,00000150.00,CE      ,00000004.20,00000005.70,00000003.40,00000003.55,000000002028000,          3612000,              903,              773,      557646200.00,       15846200.00
OPTSTK    ,BANKBARODA,31/05/2018,00000150.00,PE      ,00000010.20,00000012.80,00000008.95,00000012.45,000000001144000,           252000,              063,              061,       40509800.00,        2709800.00
OPTSTK    ,BANKBARODA,31/05/2018,00000155.00,CE      ,00000002.95,00000003.85,00000002.30,00000002.40,000000000420000,           632000,              158,              143,       99837600.00,        1877600.00
